Done,Package,Item,Title,Rows,Cols,has_logical,has_binary,has_numeric,has_character,CSV,Doc
4/1/2019,datasets,attitude,The Chatterjee-Price Attitude Data,30,7,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/attitude.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/attitude.html
4/1/2019,datasets,austres,Quarterly Time Series of the Number of Australian Residents,89,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/austres.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/austres.html
4/1/2019,datasets,BJsales,Sales Data with Leading Indicator,150,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/BJsales.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/BJsales.html
4/1/2019,datasets,BOD,Biochemical Oxygen Demand,6,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/BOD.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/BOD.html
4/1/2019,datasets,cars,Speed and Stopping Distances of Cars,50,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/cars.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/cars.html
4/1/2019,datasets,ChickWeight,Weight versus age of chicks on different diets,578,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/ChickWeight.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/ChickWeight.html
4/1/2019,datasets,chickwts,Chicken Weights by Feed Type,71,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/chickwts.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/chickwts.html
,datasets,co2,Mauna Loa Atmospheric CO2 Concentration,468,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/co2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/co2.html
4/1/2019,datasets,CO2,Carbon Dioxide Uptake in Grass Plants,84,5,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/CO2.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/CO2.html
4/1/2019,datasets,crimtab,Student's 3000 Criminals Data,924,3,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/crimtab.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/crimtab.html
4/1/2019,datasets,discoveries,Yearly Numbers of Important Discoveries,100,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/discoveries.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/discoveries.html
4/1/2019,datasets,DNase,Elisa assay of DNase,176,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/DNase.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/DNase.html
4/1/2019,datasets,esoph,"Smoking, Alcohol and (O)esophageal Cancer",88,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/esoph.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/esoph.html
4/1/2019,datasets,euro,Conversion Rates of Euro Currencies,11,1,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/euro.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/euro.html
4/1/2019,datasets,EuStockMarkets,"Daily Closing Prices of Major European Stock Indices, 1991-1998",1860,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/EuStockMarkets.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/EuStockMarkets.html
4/1/2019,datasets,faithful,Old Faithful Geyser Data,272,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/faithful.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/faithful.html
4/1/2019,datasets,Formaldehyde,Determination of Formaldehyde,6,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Formaldehyde.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Formaldehyde.html
4/1/2019,datasets,freeny,Freeny's Revenue Data,39,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/freeny.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/freeny.html
4/1/2019,datasets,HairEyeColor,Hair and Eye Color of Statistics Students,32,4,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/HairEyeColor.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/HairEyeColor.html
4/1/2019,datasets,Harman23.cor,Harman Example 2.3,8,10,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Harman23.cor.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Harman23.cor.html
4/1/2019,datasets,Harman74.cor,Harman Example 7.4,24,26,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Harman74.cor.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Harman74.cor.html
4/1/2019,datasets,Indometh,Pharmacokinetics of Indomethacin,66,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Indometh.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Indometh.html
4/1/2019,datasets,infert,Infertility after Spontaneous and Induced Abortion,248,8,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/infert.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/infert.html
4/1/2019,datasets,InsectSprays,Effectiveness of Insect Sprays,72,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/InsectSprays.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/InsectSprays.html
4/1/2019,datasets,iris,Edgar Anderson's Iris Data,150,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/iris.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/iris.html
4/1/2019,datasets,iris3,Edgar Anderson's Iris Data,50,12,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/iris3.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/iris3.html
4/1/2019,datasets,islands,Areas of the World's Major Landmasses,48,1,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/islands.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/islands.html
4/1/2019,datasets,JohnsonJohnson,Quarterly Earnings per Johnson & Johnson Share,84,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/JohnsonJohnson.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/JohnsonJohnson.html
4/1/2019,datasets,LakeHuron,Level of Lake Huron 1875-1972,98,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/LakeHuron.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/LakeHuron.html
4/1/2019,datasets,lh,Luteinizing Hormone in Blood Samples,48,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/lh.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/lh.html
4/1/2019,datasets,LifeCycleSavings,Intercountry Life-Cycle Savings Data,50,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/LifeCycleSavings.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/LifeCycleSavings.html
4/1/2019,datasets,Loblolly,Growth of Loblolly pine trees,84,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Loblolly.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Loblolly.html
4/1/2019,datasets,longley,Longley's Economic Regression Data,16,7,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/longley.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/longley.html
4/1/2019,datasets,lynx,Annual Canadian Lynx trappings 1821-1934,114,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/lynx.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/lynx.html
4/1/2019,datasets,morley,Michelson Speed of Light Data,100,3,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/morley.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/morley.html
4/1/2019,datasets,mtcars,Motor Trend Car Road Tests,32,11,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/mtcars.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/mtcars.html
4/1/2019,datasets,nhtemp,Average Yearly Temperatures in New Haven,60,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/nhtemp.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/nhtemp.html
4/1/2019,datasets,Nile,Flow of the River Nile,100,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Nile.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Nile.html
4/1/2019,datasets,nottem,"Average Monthly Temperatures at Nottingham, 1920-1939",240,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/nottem.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/nottem.html
4/1/2019,datasets,npk,"Classical N, P, K Factorial Experiment",24,5,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/npk.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/npk.html
4/1/2019,datasets,occupationalStatus,Occupational Status of Fathers and their Sons,64,3,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/occupationalStatus.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/occupationalStatus.html
4/1/2019,datasets,Orange,Growth of Orange Trees,35,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Orange.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Orange.html
4/1/2019,datasets,OrchardSprays,Potency of Orchard Sprays,64,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/OrchardSprays.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/OrchardSprays.html
4/1/2019,datasets,PlantGrowth,Results from an Experiment on Plant Growth,30,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/PlantGrowth.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/PlantGrowth.html
4/1/2019,datasets,precip,Annual Precipitation in US Cities,70,1,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/precip.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/precip.html
4/1/2019,datasets,presidents,Quarterly Approval Ratings of US Presidents,120,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/presidents.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/presidents.html
4/1/2019,datasets,pressure,Vapor Pressure of Mercury as a Function of Temperature,19,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/pressure.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/pressure.html
4/1/2019,datasets,Puromycin,Reaction Velocity of an Enzymatic Reaction,23,3,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Puromycin.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Puromycin.html
4/1/2019,datasets,quakes,Locations of Earthquakes off Fiji,1000,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/quakes.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/quakes.html
4/1/2019,datasets,randu,Random Numbers from Congruential Generator RANDU,400,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/randu.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/randu.html
4/1/2019,datasets,rivers,Lengths of Major North American Rivers,141,1,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/rivers.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/rivers.html
4/1/2019,datasets,rock,Measurements on Petroleum Rock Samples,48,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/rock.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/rock.html
4/1/2019,datasets,Seatbelts,Road Casualties in Great Britain 1969-84,192,8,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Seatbelts.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Seatbelts.html
4/1/2019,datasets,sleep,Student's Sleep Data,20,3,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/sleep.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/sleep.html
4/1/2019,datasets,stackloss,Brownlee's Stack Loss Plant Data,21,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/stackloss.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/stackloss.html
4/1/2019,datasets,sunspot.month,"Monthly Sunspot Data, from 1749 to ""Present""",3177,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/sunspot.month.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/sunspot.month.html
4/1/2019,datasets,sunspot.year,"Yearly Sunspot Data, 1700-1988",289,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/sunspot.year.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/sunspot.year.html
4/1/2019,datasets,sunspots,"Monthly Sunspot Numbers, 1749-1983",2820,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/sunspots.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/sunspots.html
4/1/2019,datasets,swiss,Swiss Fertility and Socioeconomic Indicators (1888) Data,47,6,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/swiss.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/swiss.html
4/1/2019,datasets,Theoph,Pharmacokinetics of Theophylline,132,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Theoph.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Theoph.html
4/1/2019,datasets,Titanic,Survival of passengers on the Titanic,32,5,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/Titanic.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/Titanic.html
4/1/2019,datasets,ToothGrowth,The Effect of Vitamin C on Tooth Growth in Guinea Pigs,60,3,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/ToothGrowth.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/ToothGrowth.html
4/1/2019,datasets,treering,"Yearly Treering Data, -6000-1979",7980,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/treering.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/treering.html
4/1/2019,datasets,trees,"Girth, Height and Volume for Black Cherry Trees",31,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/trees.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/trees.html
4/1/2019,datasets,UCBAdmissions,Student Admissions at UC Berkeley,24,4,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/UCBAdmissions.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/UCBAdmissions.html
4/1/2019,datasets,UKDriverDeaths,Road Casualties in Great Britain 1969-84,192,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/UKDriverDeaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/UKDriverDeaths.html
4/1/2019,datasets,UKgas,UK Quarterly Gas Consumption,108,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/UKgas.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/UKgas.html
4/1/2019,datasets,USAccDeaths,Accidental Deaths in the US 1973-1978,72,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/USAccDeaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/USAccDeaths.html
4/1/2019,datasets,USArrests,Violent Crime Rates by US State,50,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/USArrests.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/USArrests.html
4/1/2019,datasets,USJudgeRatings,Lawyers' Ratings of State Judges in the US Superior Court,43,12,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/USJudgeRatings.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/USJudgeRatings.html
4/1/2019,datasets,USPersonalExpenditure,Personal Expenditure Data,5,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/USPersonalExpenditure.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/USPersonalExpenditure.html
4/1/2019,datasets,uspop,Populations Recorded by the US Census,19,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/uspop.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/uspop.html
4/1/2019,datasets,VADeaths,Death Rates in Virginia (1940),5,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/VADeaths.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/VADeaths.html
4/1/2019,datasets,volcano,Topographic Information on Auckland's Maunga Whau Volcano,87,61,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/volcano.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/volcano.html
4/1/2019,datasets,warpbreaks,The Number of Breaks in Yarn during Weaving,54,3,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/warpbreaks.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/warpbreaks.html
4/1/2019,datasets,women,Average Heights and Weights for American Women,15,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/women.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/women.html
4/1/2019,datasets,WorldPhones,The World's Telephones,7,7,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/WorldPhones.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/WorldPhones.html
4/1/2019,datasets,WWWusage,Internet Usage per Minute,100,2,FALSE,FALSE,FALSE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/datasets/WWWusage.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/datasets/WWWusage.html
4/1/2019,drc,acidiq,Acifluorfen and diquat tested on Lemna minor.,180,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/acidiq.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/acidiq.html
4/1/2019,drc,algae,Volume of algae as function of increasing concentrations of a herbicide,14,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/algae.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/algae.html
4/1/2019,drc,auxins,Effect of technical grade and commercially formulated auxin herbicides,150,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/auxins.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/auxins.html
4/1/2019,drc,chickweed,Germination of common chickweed (_Stellaria media_),35,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/chickweed.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/chickweed.html
4/1/2019,drc,chickweed0,Germination of common chickweed (_Stellaria media_),34,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/chickweed0.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/chickweed0.html
4/1/2019,drc,daphnids,Daphnia test,16,4,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/daphnids.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/daphnids.html
4/1/2019,drc,decontaminants,Performance of decontaminants used in the culturing of a micro-organism,128,3,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/decontaminants.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/decontaminants.html
4/1/2019,drc,deguelin,Deguelin applied to chrysanthemum aphis,6,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/deguelin.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/deguelin.html
4/1/2019,drc,earthworms,Earthworm toxicity test,35,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/earthworms.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/earthworms.html
4/1/2019,drc,etmotc,Effect of erythromycin on mixed sewage microorganisms,57,4,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/etmotc.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/etmotc.html
4/1/2019,drc,finney71,Example from Finney (1971),6,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/finney71.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/finney71.html
4/1/2019,drc,G.aparine,Herbicide applied to Galium aparine,240,3,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/G.aparine.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/G.aparine.html
4/1/2019,drc,germination,Germination of three crops,192,5,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/germination.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/germination.html
4/1/2019,drc,glymet,Glyphosate and metsulfuron-methyl tested on algae.,113,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/glymet.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/glymet.html
4/1/2019,drc,H.virescens,Mortality of tobacco budworms,12,4,FALSE,TRUE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/H.virescens.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/H.virescens.html
4/1/2019,drc,heartrate,Heart rate baroreflexes for rabbits,18,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/heartrate.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/heartrate.html
4/1/2019,drc,leaflength,Leaf length of barley,42,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/leaflength.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/leaflength.html
4/1/2019,drc,lepidium,Dose-response profile of degradation of agrochemical using lepidium,42,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/lepidium.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/lepidium.html
4/1/2019,drc,lettuce,Hormesis in lettuce plants,14,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/lettuce.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/lettuce.html
4/1/2019,drc,M.bahia,Effect of an effluent on the growth of mysid shrimp,40,2,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/M.bahia.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/M.bahia.html
4/1/2019,drc,mecter,Mechlorprop and terbythylazine tested on Lemna minor,102,3,FALSE,FALSE,TRUE,FALSE,https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/drc/mecter.csv,https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/drc/mecter.html
